date_local,sample_duration,sample_duration_code,observation_count,arithmetic_mean,aqi
1975-05-06,24 HOUR,7,1,24.0,22.0
1975-05-12,24 HOUR,7,1,22.0,20.0
1975-05-18,24 HOUR,7,1,21.0,19.0
1975-05-24,24 HOUR,7,1,25.0,23.0
1975-05-30,24 HOUR,7,1,30.0,28.0
1975-06-05,24 HOUR,7,1,15.0,14.0
1975-06-11,24 HOUR,7,1,19.0,18.0
1975-06-17,24 HOUR,7,1,24.0,22.0
1975-06-23,24 HOUR,7,1,16.0,15.0
1975-06-29,24 HOUR,7,1,18.0,17.0
1975-07-05,24 HOUR,7,1,21.0,19.0
1975-07-17,24 HOUR,7,1,33.0,31.0
1975-07-29,24 HOUR,7,1,22.0,20.0
1975-08-10,24 HOUR,7,1,15.0,14.0
1975-08-16,24 HOUR,7,1,18.0,17.0
1975-08-22,24 HOUR,7,1,31.0,29.0
1975-09-03,24 HOUR,7,1,52.0,48.0
1975-09-09,24 HOUR,7,1,22.0,20.0
1975-09-15,24 HOUR,7,1,28.0,26.0
1975-09-21,24 HOUR,7,1,29.0,27.0
1975-09-27,24 HOUR,7,1,15.0,14.0
1975-10-27,24 HOUR,7,1,11.0,10.0
1975-05-06,24 HOUR,7,1,14.0,13.0
1975-05-12,24 HOUR,7,1,14.0,13.0
1975-05-18,24 HOUR,7,1,18.0,17.0
1975-05-24,24 HOUR,7,1,29.0,27.0
1975-05-30,24 HOUR,7,1,27.0,25.0
1975-06-05,24 HOUR,7,1,19.0,18.0
1975-06-11,24 HOUR,7,1,7.0,6.0
1975-06-17,24 HOUR,7,1,13.0,12.0
1975-06-23,24 HOUR,7,1,25.0,23.0
1975-06-29,24 HOUR,7,1,29.0,27.0
1975-07-05,24 HOUR,7,1,20.0,19.0
1975-07-11,24 HOUR,7,1,22.0,20.0
1975-07-17,24 HOUR,7,1,25.0,23.0
1975-08-22,24 HOUR,7,1,33.0,31.0
1975-09-03,24 HOUR,7,1,19.0,18.0
1975-09-09,24 HOUR,7,1,25.0,23.0
1975-09-15,24 HOUR,7,1,17.0,16.0
1975-09-21,24 HOUR,7,1,20.0,19.0
1975-09-27,24 HOUR,7,1,22.0,20.0
1975-10-09,24 HOUR,7,1,34.0,31.0
1975-10-15,24 HOUR,7,1,22.0,20.0
1975-05-06,24 HOUR,7,1,16.0,15.0
1975-05-12,24 HOUR,7,1,18.0,17.0
1975-05-18,24 HOUR,7,1,32.0,30.0
1975-05-24,24 HOUR,7,1,59.0,53.0
1975-05-30,24 HOUR,7,1,24.0,22.0
1975-06-05,24 HOUR,7,1,25.0,23.0
1975-06-11,24 HOUR,7,1,31.0,29.0
1975-06-17,24 HOUR,7,1,14.0,13.0
1975-06-23,24 HOUR,7,1,13.0,12.0
1975-06-29,24 HOUR,7,1,15.0,14.0
1975-07-05,24 HOUR,7,1,17.0,16.0
1975-07-11,24 HOUR,7,1,19.0,18.0
1975-07-17,24 HOUR,7,1,24.0,22.0
1975-07-23,24 HOUR,7,1,20.0,19.0
1975-07-29,24 HOUR,7,1,19.0,18.0
1975-08-10,24 HOUR,7,1,7.0,6.0
1975-08-16,24 HOUR,7,1,14.0,13.0
1975-08-22,24 HOUR,7,1,26.0,24.0
1975-09-03,24 HOUR,7,1,19.0,18.0
1975-09-09,24 HOUR,7,1,22.0,20.0
1975-09-15,24 HOUR,7,1,38.0,35.0
1975-09-21,24 HOUR,7,1,25.0,23.0
1975-09-27,24 HOUR,7,1,27.0,25.0
1975-10-03,24 HOUR,7,1,22.0,20.0
1975-05-06,24 HOUR,7,1,12.0,11.0
1975-05-12,24 HOUR,7,1,31.0,29.0
1975-05-18,24 HOUR,7,1,12.0,11.0
1975-05-24,24 HOUR,7,1,59.0,53.0
1975-05-30,24 HOUR,7,1,19.0,18.0
1975-06-05,24 HOUR,7,1,33.0,31.0
1975-06-11,24 HOUR,7,1,40.0,37.0
1975-06-17,24 HOUR,7,1,38.0,35.0
1975-06-29,24 HOUR,7,1,16.0,15.0
1975-07-05,24 HOUR,7,1,22.0,20.0
1975-07-11,24 HOUR,7,1,15.0,14.0
1975-07-17,24 HOUR,7,1,12.0,11.0
1975-07-23,24 HOUR,7,1,34.0,31.0
1975-07-29,24 HOUR,7,1,19.0,18.0
1975-08-10,24 HOUR,7,1,21.0,19.0
1975-08-16,24 HOUR,7,1,18.0,17.0
1975-08-22,24 HOUR,7,1,10.0,9.0
1975-09-03,24 HOUR,7,1,19.0,18.0
1975-09-09,24 HOUR,7,1,16.0,15.0
1975-09-15,24 HOUR,7,1,30.0,28.0
1975-09-21,24 HOUR,7,1,16.0,15.0
1975-09-27,24 HOUR,7,1,4.0,4.0
1975-10-15,24 HOUR,7,1,12.0,11.0
1975-10-21,24 HOUR,7,1,14.0,13.0
1975-05-06,24 HOUR,7,1,10.0,9.0
1975-05-12,24 HOUR,7,1,25.0,23.0
1975-05-18,24 HOUR,7,1,24.0,22.0
1975-05-30,24 HOUR,7,1,22.0,20.0
1975-06-05,24 HOUR,7,1,40.0,37.0
1975-06-11,24 HOUR,7,1,23.0,21.0
1975-06-17,24 HOUR,7,1,26.0,24.0
1975-06-23,24 HOUR,7,1,14.0,13.0
1975-06-29,24 HOUR,7,1,34.0,31.0
1975-07-05,24 HOUR,7,1,11.0,10.0
1975-07-11,24 HOUR,7,1,61.0,54.0
1975-07-17,24 HOUR,7,1,20.0,19.0
1975-07-23,24 HOUR,7,1,33.0,31.0
1975-07-29,24 HOUR,7,1,39.0,36.0
1975-08-10,24 HOUR,7,1,38.0,35.0
1975-08-16,24 HOUR,7,1,14.0,13.0
1975-09-03,24 HOUR,7,1,17.0,16.0
1975-09-09,24 HOUR,7,1,15.0,14.0
1975-09-15,24 HOUR,7,1,12.0,11.0
1975-09-21,24 HOUR,7,1,38.0,35.0
1975-09-27,24 HOUR,7,1,22.0,20.0
1975-10-09,24 HOUR,7,1,17.0,16.0
1975-05-06,24 HOUR,7,1,13.0,12.0
1975-05-12,24 HOUR,7,1,19.0,18.0
1975-05-18,24 HOUR,7,1,18.0,17.0
1975-05-24,24 HOUR,7,1,31.0,29.0
1975-05-30,24 HOUR,7,1,19.0,18.0
1975-06-05,24 HOUR,7,1,13.0,12.0
1975-06-11,24 HOUR,7,1,5.0,5.0
1975-06-17,24 HOUR,7,1,15.0,14.0
1975-06-23,24 HOUR,7,1,16.0,15.0
1975-06-29,24 HOUR,7,1,27.0,25.0
1975-07-05,24 HOUR,7,1,26.0,24.0
1975-07-17,24 HOUR,7,1,24.0,22.0
1975-07-29,24 HOUR,7,1,22.0,20.0
1975-08-10,24 HOUR,7,1,15.0,14.0
1975-08-16,24 HOUR,7,1,11.0,10.0
1975-08-22,24 HOUR,7,1,15.0,14.0
1975-09-03,24 HOUR,7,1,26.0,24.0
1975-09-09,24 HOUR,7,1,19.0,18.0
1975-09-15,24 HOUR,7,1,16.0,15.0
1975-09-21,24 HOUR,7,1,37.0,34.0
1975-09-27,24 HOUR,7,1,23.0,21.0
1975-10-27,24 HOUR,7,1,17.0,16.0
1975-05-06,24 HOUR,7,1,27.0,25.0
1975-05-12,24 HOUR,7,1,15.0,14.0
1975-05-18,24 HOUR,7,1,14.0,13.0
1975-05-24,24 HOUR,7,1,43.0,40.0
1975-05-30,24 HOUR,7,1,25.0,23.0
1975-06-05,24 HOUR,7,1,32.0,30.0
1975-06-11,24 HOUR,7,1,7.0,6.0
1975-06-17,24 HOUR,7,1,16.0,15.0
1975-06-23,24 HOUR,7,1,10.0,9.0
1975-06-29,24 HOUR,7,1,11.0,10.0
1975-07-05,24 HOUR,7,1,17.0,16.0
1975-07-11,24 HOUR,7,1,17.0,16.0
1975-07-17,24 HOUR,7,1,14.0,13.0
1975-08-22,24 HOUR,7,1,16.0,15.0
1975-09-03,24 HOUR,7,1,18.0,17.0
1975-09-09,24 HOUR,7,1,17.0,16.0
1975-09-15,24 HOUR,7,1,13.0,12.0
1975-09-21,24 HOUR,7,1,13.0,12.0
1975-09-27,24 HOUR,7,1,27.0,25.0
1975-10-09,24 HOUR,7,1,28.0,26.0
1975-10-15,24 HOUR,7,1,24.0,22.0
1975-05-06,24 HOUR,7,1,25.0,23.0
1975-05-12,24 HOUR,7,1,15.0,14.0
1975-05-18,24 HOUR,7,1,14.0,13.0
1975-05-24,24 HOUR,7,1,17.0,16.0
1975-05-30,24 HOUR,7,1,31.0,29.0
1975-06-05,24 HOUR,7,1,20.0,19.0
1975-06-11,24 HOUR,7,1,17.0,16.0
1975-06-17,24 HOUR,7,1,37.0,34.0
1975-06-23,24 HOUR,7,1,23.0,21.0
1975-06-29,24 HOUR,7,1,16.0,15.0
1975-07-05,24 HOUR,7,1,29.0,27.0
1975-07-11,24 HOUR,7,1,15.0,14.0
1975-07-17,24 HOUR,7,1,17.0,16.0
1975-07-23,24 HOUR,7,1,50.0,46.0
1975-07-29,24 HOUR,7,1,20.0,19.0
1975-08-10,24 HOUR,7,1,31.0,29.0
1975-08-16,24 HOUR,7,1,7.0,6.0
1975-08-22,24 HOUR,7,1,18.0,17.0
1975-09-03,24 HOUR,7,1,15.0,14.0
1975-09-09,24 HOUR,7,1,10.0,9.0
1975-09-15,24 HOUR,7,1,18.0,17.0
1975-09-21,24 HOUR,7,1,18.0,17.0
1975-09-27,24 HOUR,7,1,15.0,14.0
1975-10-03,24 HOUR,7,1,16.0,15.0
1975-05-06,24 HOUR,7,1,20.0,19.0
1975-05-12,24 HOUR,7,1,20.0,19.0
1975-05-18,24 HOUR,7,1,18.0,17.0
1975-05-24,24 HOUR,7,1,19.0,18.0
1975-05-30,24 HOUR,7,1,14.0,13.0
1975-06-05,24 HOUR,7,1,15.0,14.0
1975-06-11,24 HOUR,7,1,20.0,19.0
1975-06-17,24 HOUR,7,1,19.0,18.0
1975-06-29,24 HOUR,7,1,16.0,15.0
1975-07-05,24 HOUR,7,1,16.0,15.0
1975-07-11,24 HOUR,7,1,16.0,15.0
1975-07-17,24 HOUR,7,1,21.0,19.0
1975-07-23,24 HOUR,7,1,13.0,12.0
1975-07-29,24 HOUR,7,1,8.0,7.0
1975-08-10,24 HOUR,7,1,41.0,38.0
1975-08-16,24 HOUR,7,1,43.0,40.0
1975-08-22,24 HOUR,7,1,26.0,24.0
1975-09-03,24 HOUR,7,1,18.0,17.0
1975-09-09,24 HOUR,7,1,46.0,43.0
1975-09-15,24 HOUR,7,1,15.0,14.0
1975-09-21,24 HOUR,7,1,14.0,13.0
1975-09-27,24 HOUR,7,1,18.0,17.0
1975-10-15,24 HOUR,7,1,12.0,11.0
1975-10-21,24 HOUR,7,1,18.0,17.0
1975-05-06,24 HOUR,7,1,12.0,11.0
1975-05-12,24 HOUR,7,1,23.0,21.0
1975-05-18,24 HOUR,7,1,24.0,22.0
1975-05-30,24 HOUR,7,1,19.0,18.0
1975-06-05,24 HOUR,7,1,18.0,17.0
1975-06-11,24 HOUR,7,1,11.0,10.0
1975-06-17,24 HOUR,7,1,11.0,10.0
1975-06-23,24 HOUR,7,1,18.0,17.0
1975-06-29,24 HOUR,7,1,11.0,10.0
1975-07-05,24 HOUR,7,1,13.0,12.0
1975-07-11,24 HOUR,7,1,18.0,17.0
1975-07-17,24 HOUR,7,1,16.0,15.0
1975-07-23,24 HOUR,7,1,16.0,15.0
1975-07-29,24 HOUR,7,1,22.0,20.0
1975-08-10,24 HOUR,7,1,17.0,16.0
1975-08-16,24 HOUR,7,1,16.0,15.0
1975-09-03,24 HOUR,7,1,17.0,16.0
1975-09-09,24 HOUR,7,1,17.0,16.0
1975-09-15,24 HOUR,7,1,21.0,19.0
1975-09-21,24 HOUR,7,1,14.0,13.0
1975-09-27,24 HOUR,7,1,18.0,17.0
1975-10-09,24 HOUR,7,1,42.0,39.0
1975-10-03,24 HOUR,7,1,47.0,44.0
1975-10-21,24 HOUR,7,1,16.0,15.0
1975-10-27,24 HOUR,7,1,16.0,15.0
1976-08-25,24 HOUR,7,1,19.0,18.0
1976-08-26,24 HOUR,7,1,14.0,13.0
1976-08-27,24 HOUR,7,1,17.0,16.0
1976-08-28,24 HOUR,7,1,12.0,11.0
1976-08-29,24 HOUR,7,1,23.0,21.0
1976-08-30,24 HOUR,7,1,24.0,22.0
1976-08-31,24 HOUR,7,1,19.0,18.0
1976-09-01,24 HOUR,7,1,23.0,21.0
1976-09-02,24 HOUR,7,1,11.0,10.0
1976-09-03,24 HOUR,7,1,14.0,13.0
1976-09-04,24 HOUR,7,1,22.0,20.0
1976-09-05,24 HOUR,7,1,12.0,11.0
1976-09-06,24 HOUR,7,1,19.0,18.0
1976-09-07,24 HOUR,7,1,18.0,17.0
1976-09-08,24 HOUR,7,1,12.0,11.0
1976-09-09,24 HOUR,7,1,19.0,18.0
1976-09-10,24 HOUR,7,1,22.0,20.0
1976-09-11,24 HOUR,7,1,31.0,29.0
1976-09-12,24 HOUR,7,1,19.0,18.0
1976-09-13,24 HOUR,7,1,21.0,19.0
1976-09-14,24 HOUR,7,1,12.0,11.0
1976-09-15,24 HOUR,7,1,27.0,25.0
1976-09-16,24 HOUR,7,1,37.0,34.0
1976-09-17,24 HOUR,7,1,32.0,30.0
1976-09-18,24 HOUR,7,1,39.0,36.0
1976-09-19,24 HOUR,7,1,18.0,17.0
1976-09-20,24 HOUR,7,1,28.0,26.0
1976-09-21,24 HOUR,7,1,22.0,20.0
1976-09-22,24 HOUR,7,1,11.0,10.0
1976-09-23,24 HOUR,7,1,14.0,13.0
1976-09-24,24 HOUR,7,1,19.0,18.0
1976-09-25,24 HOUR,7,1,22.0,20.0
1976-09-26,24 HOUR,7,1,75.0,61.0
1976-09-27,24 HOUR,7,1,41.0,38.0
1976-09-28,24 HOUR,7,1,15.0,14.0
1976-09-29,24 HOUR,7,1,32.0,30.0
1976-10-01,24 HOUR,7,1,12.0,11.0
1976-10-02,24 HOUR,7,1,18.0,17.0
1976-10-03,24 HOUR,7,1,18.0,17.0
1976-10-04,24 HOUR,7,1,14.0,13.0
1976-10-05,24 HOUR,7,1,10.0,9.0
1976-10-06,24 HOUR,7,1,12.0,11.0
1976-10-07,24 HOUR,7,1,18.0,17.0
1976-10-08,24 HOUR,7,1,20.0,19.0
1976-10-09,24 HOUR,7,1,31.0,29.0
1976-10-10,24 HOUR,7,1,20.0,19.0
1976-10-11,24 HOUR,7,1,20.0,19.0
1976-10-12,24 HOUR,7,1,12.0,11.0
1976-10-13,24 HOUR,7,1,26.0,24.0
1976-10-14,24 HOUR,7,1,39.0,36.0
1976-10-15,24 HOUR,7,1,28.0,26.0
1976-10-16,24 HOUR,7,1,38.0,35.0
1976-10-17,24 HOUR,7,1,16.0,15.0
1976-10-18,24 HOUR,7,1,26.0,24.0
1976-10-19,24 HOUR,7,1,20.0,19.0
1976-10-20,24 HOUR,7,1,11.0,10.0
1976-10-21,24 HOUR,7,1,12.0,11.0
1976-10-22,24 HOUR,7,1,19.0,18.0
1976-10-23,24 HOUR,7,1,17.0,16.0
1976-10-24,24 HOUR,7,1,21.0,19.0
1976-10-25,24 HOUR,7,1,26.0,24.0
1976-10-26,24 HOUR,7,1,21.0,19.0
1976-10-27,24 HOUR,7,1,12.0,11.0
1976-10-28,24 HOUR,7,1,12.0,11.0
1976-10-29,24 HOUR,7,1,45.0,42.0
1976-10-30,24 HOUR,7,1,18.0,17.0
1976-10-31,24 HOUR,7,1,33.0,31.0
1976-08-25,24 HOUR,7,1,17.0,16.0
1976-08-26,24 HOUR,7,1,19.0,18.0
1976-08-27,24 HOUR,7,1,19.0,18.0
1976-08-28,24 HOUR,7,1,16.0,15.0
1976-08-29,24 HOUR,7,1,13.0,12.0
1976-08-30,24 HOUR,7,1,22.0,20.0
1976-08-31,24 HOUR,7,1,28.0,26.0
1976-09-01,24 HOUR,7,1,31.0,29.0
1976-09-02,24 HOUR,7,1,33.0,31.0
1976-09-03,24 HOUR,7,1,24.0,22.0
1976-09-04,24 HOUR,7,1,11.0,10.0
1976-09-05,24 HOUR,7,1,20.0,19.0
1976-09-06,24 HOUR,7,1,22.0,20.0
1976-09-07,24 HOUR,7,1,71.0,59.0
1976-09-08,24 HOUR,7,1,28.0,26.0
1976-09-09,24 HOUR,7,1,28.0,26.0
1976-09-10,24 HOUR,7,1,19.0,18.0
1976-09-11,24 HOUR,7,1,50.0,46.0
1976-09-12,24 HOUR,7,1,22.0,20.0
1976-09-13,24 HOUR,7,1,34.0,31.0
1976-09-14,24 HOUR,7,1,19.0,18.0
1976-09-15,24 HOUR,7,1,11.0,10.0
1976-09-16,24 HOUR,7,1,17.0,16.0
1976-09-17,24 HOUR,7,1,31.0,29.0
1976-09-18,24 HOUR,7,1,22.0,20.0
1976-09-19,24 HOUR,7,1,17.0,16.0
1976-09-20,24 HOUR,7,1,14.0,13.0
1976-09-21,24 HOUR,7,1,29.0,27.0
1976-09-22,24 HOUR,7,1,28.0,26.0
1976-09-23,24 HOUR,7,1,16.0,15.0
1976-09-24,24 HOUR,7,1,23.0,21.0
1976-09-25,24 HOUR,7,1,15.0,14.0
1976-09-26,24 HOUR,7,1,19.0,18.0
1976-09-27,24 HOUR,7,1,11.0,10.0
1976-09-28,24 HOUR,7,1,22.0,20.0
1976-09-29,24 HOUR,7,1,30.0,28.0
1976-10-01,24 HOUR,7,1,33.0,31.0
1976-10-02,24 HOUR,7,1,34.0,31.0
1976-10-03,24 HOUR,7,1,24.0,22.0
1976-10-04,24 HOUR,7,1,22.0,20.0
1976-10-05,24 HOUR,7,1,21.0,19.0
1976-10-06,24 HOUR,7,1,77.0,62.0
1976-10-07,24 HOUR,7,1,29.0,27.0
1976-10-08,24 HOUR,7,1,28.0,26.0
1976-10-09,24 HOUR,7,1,19.0,18.0
1976-10-10,24 HOUR,7,1,48.0,44.0
1976-10-11,24 HOUR,7,1,20.0,19.0
1976-10-12,24 HOUR,7,1,38.0,35.0
1976-10-13,24 HOUR,7,1,20.0,19.0
1976-10-14,24 HOUR,7,1,11.0,10.0
1976-10-15,24 HOUR,7,1,18.0,17.0
1976-10-16,24 HOUR,7,1,10.0,9.0
1976-10-17,24 HOUR,7,1,52.0,48.0
1976-10-18,24 HOUR,7,1,32.0,30.0
1976-10-19,24 HOUR,7,1,22.0,20.0
1976-10-20,24 HOUR,7,1,18.0,17.0
1976-10-21,24 HOUR,7,1,12.0,11.0
1976-10-22,24 HOUR,7,1,30.0,28.0
1976-10-23,24 HOUR,7,1,28.0,26.0
1976-10-24,24 HOUR,7,1,17.0,16.0
1976-10-25,24 HOUR,7,1,27.0,25.0
1976-10-26,24 HOUR,7,1,16.0,15.0
1976-10-27,24 HOUR,7,1,19.0,18.0
1976-10-28,24 HOUR,7,1,26.0,24.0
1976-10-29,24 HOUR,7,1,19.0,18.0
1976-10-30,24 HOUR,7,1,22.0,20.0
1976-10-31,24 HOUR,7,1,23.0,21.0
1976-05-06,24 HOUR,7,1,21.0,19.0
1976-05-12,24 HOUR,7,1,16.0,15.0
1976-05-18,24 HOUR,7,1,10.0,9.0
1976-05-24,24 HOUR,7,1,20.0,19.0
1976-05-30,24 HOUR,7,1,33.0,31.0
1976-06-05,24 HOUR,7,1,31.0,29.0
1976-06-11,24 HOUR,7,1,15.0,14.0
1976-06-17,24 HOUR,7,1,29.0,27.0
1976-06-23,24 HOUR,7,1,18.0,17.0
1976-06-29,24 HOUR,7,1,32.0,30.0
1976-07-05,24 HOUR,7,1,16.0,15.0
1976-07-11,24 HOUR,7,1,18.0,17.0
1976-07-17,24 HOUR,7,1,10.0,9.0
1976-07-23,24 HOUR,7,1,15.0,14.0
1976-07-29,24 HOUR,7,1,23.0,21.0
1976-08-04,24 HOUR,7,1,27.0,25.0
1976-08-10,24 HOUR,7,1,13.0,12.0
1976-08-16,24 HOUR,7,1,14.0,13.0
1976-08-22,24 HOUR,7,1,11.0,10.0
1976-08-28,24 HOUR,7,1,12.0,11.0
1976-09-03,24 HOUR,7,1,14.0,13.0
1976-09-09,24 HOUR,7,1,15.0,14.0
1976-09-15,24 HOUR,7,1,15.0,14.0
1976-09-21,24 HOUR,7,1,18.0,17.0
1976-09-27,24 HOUR,7,1,29.0,27.0
1976-10-03,24 HOUR,7,1,22.0,20.0
1976-10-09,24 HOUR,7,1,24.0,22.0
1976-10-15,24 HOUR,7,1,23.0,21.0
1976-10-21,24 HOUR,7,1,24.0,22.0
1976-10-27,24 HOUR,7,1,23.0,21.0
1976-05-06,24 HOUR,7,1,15.0,14.0
1976-05-12,24 HOUR,7,1,10.0,9.0
1976-05-18,24 HOUR,7,1,19.0,18.0
1976-05-24,24 HOUR,7,1,36.0,33.0
1976-05-30,24 HOUR,7,1,33.0,31.0
1976-06-05,24 HOUR,7,1,39.0,36.0
1976-06-17,24 HOUR,7,1,21.0,19.0
1976-06-23,24 HOUR,7,1,29.0,27.0
1976-06-29,24 HOUR,7,1,19.0,18.0
1976-07-05,24 HOUR,7,1,34.0,31.0
1976-07-11,24 HOUR,7,1,20.0,19.0
1976-07-17,24 HOUR,7,1,18.0,17.0
1976-07-23,24 HOUR,7,1,11.0,10.0
1976-07-29,24 HOUR,7,1,17.0,16.0
1976-08-04,24 HOUR,7,1,29.0,27.0
1976-08-10,24 HOUR,7,1,30.0,28.0
1976-08-16,24 HOUR,7,1,14.0,13.0
1976-08-22,24 HOUR,7,1,17.0,16.0
1976-08-28,24 HOUR,7,1,13.0,12.0
1976-09-02,24 HOUR,7,1,14.0,13.0
1976-09-09,24 HOUR,7,1,18.0,17.0
1976-09-15,24 HOUR,7,1,14.0,13.0
1976-09-21,24 HOUR,7,1,15.0,14.0
1976-09-27,24 HOUR,7,1,28.0,26.0
1976-10-03,24 HOUR,7,1,9.9,52.0
1976-10-09,24 HOUR,7,1,13.9,60.0
1976-10-15,24 HOUR,7,1,9.2,51.0
1976-10-21,24 HOUR,7,1,15.5,63.0
1976-10-27,24 HOUR,7,1,7.7,43.0
1976-05-06,24 HOUR,7,1,16.4,65.0
1976-05-12,24 HOUR,7,1,14.2,61.0
1976-05-24,24 HOUR,7,1,12.0,56.0
1976-05-30,24 HOUR,7,1,10.5,54.0
1976-06-05,24 HOUR,7,1,7.0,39.0
1976-06-11,24 HOUR,7,1,15.4,63.0
1976-06-17,24 HOUR,7,1,4.4,24.0
1976-06-23,24 HOUR,7,1,10.0,53.0
1976-06-29,24 HOUR,7,1,10.1,53.0
1976-07-17,24 HOUR,7,1,5.5,31.0
1976-07-23,24 HOUR,7,1,9.4,52.0
1976-07-29,24 HOUR,7,1,13.5,59.0
1976-08-04,24 HOUR,7,1,24.2,79.0
1976-08-22,24 HOUR,7,1,10.9,54.0
1976-08-28,24 HOUR,7,1,7.0,39.0
1976-09-03,24 HOUR,7,1,9.2,51.0
1976-09-09,24 HOUR,7,1,15.0,62.0
1976-09-15,24 HOUR,7,1,13.0,58.0
1976-09-21,24 HOUR,7,1,10.5,54.0
1976-09-27,24 HOUR,7,1,6.6,37.0
1976-10-03,24 HOUR,7,1,12.6,58.0
1976-10-09,24 HOUR,7,1,18.5,69.0
1976-10-15,24 HOUR,7,1,12.3,57.0
1976-10-21,24 HOUR,7,1,12.6,58.0
1976-10-27,24 HOUR,7,1,25.9,82.0
1976-05-06,24 HOUR,7,1,5.5,31.0
1976-05-12,24 HOUR,7,1,8.0,44.0
1976-05-18,24 HOUR,7,1,26.2,83.0
1976-05-24,24 HOUR,7,1,11.4,55.0
1976-05-30,24 HOUR,7,1,6.1,34.0
1976-06-05,24 HOUR,7,1,6.0,33.0
1976-06-11,24 HOUR,7,1,12.0,56.0
1976-06-17,24 HOUR,7,1,6.5,36.0
1976-06-23,24 HOUR,7,1,27.0,84.0
1976-06-29,24 HOUR,7,1,15.6,63.0
1976-07-05,24 HOUR,7,1,8.0,44.0
1976-07-11,24 HOUR,7,1,18.5,69.0
1976-07-17,24 HOUR,7,1,18.6,69.0
1976-07-23,24 HOUR,7,1,5.5,31.0
1976-07-29,24 HOUR,7,1,13.2,59.0
1976-08-04,24 HOUR,7,1,5.5,31.0
1976-08-10,24 HOUR,7,1,9.7,52.0
1976-08-22,24 HOUR,7,1,3.3,18.0
1976-08-28,24 HOUR,7,1,9.3,51.0
1976-09-03,24 HOUR,7,1,6.4,36.0
1976-09-09,24 HOUR,7,1,15.8,63.0
1976-09-21,24 HOUR,7,1,5.6,31.0
1976-09-27,24 HOUR,7,1,4.4,24.0
1976-10-03,24 HOUR,7,1,10.9,54.0
1976-10-09,24 HOUR,7,1,20.5,72.0
1976-10-15,24 HOUR,7,1,11.7,56.0
1976-10-21,24 HOUR,7,1,7.9,44.0
1976-10-27,24 HOUR,7,1,12.8,58.0
1976-05-06,24 HOUR,7,1,12.9,58.0
1976-05-12,24 HOUR,7,1,20.5,72.0
1976-05-18,24 HOUR,7,1,6.9,38.0
1976-05-24,24 HOUR,7,1,13.4,59.0
1976-05-30,24 HOUR,7,1,6.7,37.0
1976-06-05,24 HOUR,7,1,10.4,53.0
1976-06-11,24 HOUR,7,1,3.6,20.0
1976-06-17,24 HOUR,7,1,9.7,52.0
1976-06-23,24 HOUR,7,1,6.2,34.0
1976-06-29,24 HOUR,7,1,15.2,62.0
1976-07-05,24 HOUR,7,1,5.4,30.0
1976-07-11,24 HOUR,7,1,5.2,29.0
1976-07-17,24 HOUR,7,1,9.8,52.0
1976-07-23,24 HOUR,7,1,18.2,68.0
1976-07-29,24 HOUR,7,1,12.1,57.0
1976-08-04,24 HOUR,7,1,8.7,48.0
1976-08-10,24 HOUR,7,1,14.7,61.0
1976-08-16,24 HOUR,7,1,10.3,53.0
1976-08-22,24 HOUR,7,1,9.9,52.0
1976-08-28,24 HOUR,7,1,13.9,60.0
1976-09-03,24 HOUR,7,1,9.2,51.0
1976-09-09,24 HOUR,7,1,15.5,63.0
1976-09-15,24 HOUR,7,1,7.7,43.0
1976-09-21,24 HOUR,7,1,16.4,65.0
1976-09-27,24 HOUR,7,1,14.2,61.0
1976-10-03,24 HOUR,7,1,12.0,56.0
1976-10-09,24 HOUR,7,1,10.5,54.0
1976-10-15,24 HOUR,7,1,7.0,39.0
1976-10-21,24 HOUR,7,1,15.4,63.0
1976-05-06,24 HOUR,7,1,4.4,24.0
1976-05-12,24 HOUR,7,1,10.0,53.0
1976-05-18,24 HOUR,7,1,10.1,53.0
1976-05-24,24 HOUR,7,1,5.5,31.0
1976-05-30,24 HOUR,7,1,9.4,52.0
1976-06-05,24 HOUR,7,1,13.5,59.0
1976-06-11,24 HOUR,7,1,24.2,79.0
1976-06-17,24 HOUR,7,1,10.9,54.0
1976-06-23,24 HOUR,7,1,7.0,39.0
1976-06-29,24 HOUR,7,1,9.2,51.0
1976-07-05,24 HOUR,7,1,15.0,62.0
1976-07-11,24 HOUR,7,1,13.0,58.0
1976-07-17,24 HOUR,7,1,10.5,54.0
1976-07-23,24 HOUR,7,1,6.6,37.0
1976-07-29,24 HOUR,7,1,12.6,58.0
1976-08-04,24 HOUR,7,1,18.5,69.0
1976-08-10,24 HOUR,7,1,12.3,57.0
1976-08-16,24 HOUR,7,1,12.6,58.0
1976-08-22,24 HOUR,7,1,25.9,82.0
1976-08-28,24 HOUR,7,1,5.5,31.0
1976-09-03,24 HOUR,7,1,8.0,44.0
1976-09-09,24 HOUR,7,1,26.2,83.0
1976-09-15,24 HOUR,7,1,11.4,55.0
1976-09-21,24 HOUR,7,1,6.1,34.0
1976-09-27,24 HOUR,7,1,6.0,33.0
1976-10-03,24 HOUR,7,1,12.0,56.0
1976-10-09,24 HOUR,7,1,6.5,36.0
1976-10-15,24 HOUR,7,1,27.0,84.0
1976-10-21,24 HOUR,7,1,15.6,63.0
1976-10-27,24 HOUR,7,1,8.0,44.0
1976-05-06,24 HOUR,7,1,18.5,69.0
1976-05-12,24 HOUR,7,1,18.6,69.0
1976-05-18,24 HOUR,7,1,5.5,31.0
